"나이","성별","키_cm","몸무게_kg","체지방율","윗몸일으키기","등급"
2,0,165,82.7,28.8,40,1
1,1,167,61.3,32.5,22,1
1,0,181.2,95.4,26,28,1
3,1,167,69.8,34.8,13,1
1,0,179.9,74.1,16,21,1
3,0,164,83.9,33.9,32,1
1,0,178.5,81.3,18.3,61,1
1,1,176.8,62.2,31.5,12,1
1,0,184.7,80.2,19.9,36,1
3,0,169.5,75.6,23.9,25,1
3,0,168.4,75.5,30.2,22,1
3,1,156.8,58.8,43.5,0,1
2,0,180.3,74.9,18.3,31,1
1,0,178.8,87.1,27.9,50,1
3,1,159.9,61.9,37.4,10,1
1,0,164.8,67,16.8,56,1
1,0,168.2,72.6,22.3,55,1
2,0,175,80.3,25.2,45,1
2,0,169.4,83,28.7,45,1
3,0,175.8,60.9,18.1,32,1
2,0,179,86.7,29.9,49,1
3,1,154.7,51,26.4462,20,1
1,0,176.5,82.3,13.8,50,1
3,0,172.9,92.9,32,34,1
2,0,178.2,87.8,33.2,24,1
1,1,167.3,76.1,41.2,44,1
1,1,158.4,60.4,31.79044,35,1
1,0,182.7,84.2,25.4,56,1
2,0,178.3,79.2,22.2,28,1
3,1,159,69.6,35.3,10,1
1,1,157.2,58.1,30,43,1
1,0,179.5,63.4,13,45,1
3,1,156,54.1,32.6,22,1
3,0,163.7,66.4,29.3,30,1
3,0,168.9,81.1,25.7,20,1
2,0,175.8,80.74,30.7,38,1
3,0,167.5,80.2,25.4,25,1
3,0,172.1,72.8,34.6,8,1
3,0,167.8,82.7,27.28392,30,1
2,1,154.5,55.9,37,25,1
3,1,164.4,60.9,33.3,8,1
1,0,168,66.3,21.3,32,1
2,0,169.2,80.8,30.9,43,1
3,1,157.3,57.04,32.5,7,1
2,0,166.1,64.1,23.5,52,1
3,1,145.5,53.8,38.7,2,1
1,0,161.3,59.7,27.1,42,1
1,0,184.5,70.5,16.4,37,1
1,0,174.4,67.9,22.8,38,1
1,0,163.3,70.4,34.1,50,1
2,1,160.4,78.1,35.5,41,1
2,0,169.3,88.9,31.7,31,1
2,0,169.4,78.4,38.1,38,1
2,1,160.8,57,30.9,12,1
3,1,154,63.1,38.8,0,1
2,1,156,64.4,35.1,18,1
1,0,182.1,91.7,25.3,62,1
2,1,165,68.6,38.6,14,1
2,0,170,76.7,29,36,1
2,0,185.7,94,26.8,33,1
2,0,176.6,95.8,37.2,29,1
3,1,155.8,52.2,25,1,1
3,1,159.5,64.6,27.2,29,1
2,0,170,79.2,27.6,35,1
2,1,153.4,33.7,16.1,8,1
2,0,176,79.2,27.8,28,1
3,1,153,64.6,31.4,0,1
2,0,176.3,85.4,27.1,24,1
2,1,153.8,53.7,34.2,28,1
1,0,174.2,85.9,31.5,35,1
2,0,172.3,70.7,30.5,36,1
2,0,182,81,24.8,30,1
1,0,170.6,90.2,33.8,45,1
3,0,181.4,80.2,28.2,18,1
2,0,165,57.1,16.2,24,1
2,0,180.5,78.9,18.6,51,1
3,0,177.5,79.8,30.46432,24,1
2,1,167,52.1,27,39,1
3,1,154.4,48.2,29.6,30,1
1,0,177.5,74.1,17.8,42,1
1,0,170.1,66.5,14.3,61,1
1,0,177.5,72.2,17.3,32,1
3,1,149.4,57,38,0,1
3,0,175.3,81.2,35.8,8,1
3,0,166,70,29,32,1
2,0,172.3,74.3,25.8,25,1
1,0,175.3,64.2,22.3,35,1
1,0,173.5,53.8,14.7,26,1
2,1,163.7,70.6,38.7,6,1
2,1,159.9,49.8,32.9,38,1
2,1,158.5,63.8,36.5,41,1
1,0,187,88.2,21.4,41,1
2,0,175.3,95.4,28,44,1
1,0,173.8,87,24.1,50,1
2,1,155.7,59.1,27.4,17,1
1,0,171.4,70.1,15.2,57,1
2,0,172,73,16.1,46,1
3,1,159.4,56.2,26.6,0,1
1,0,165.9,83.3,30.4,46,1
1,0,170.1,63.5,25.7,40,1
3,0,177.5,83.6,25,30,1
2,1,165.5,74.5,31.8,18,1
2,0,173,92.5,34.2,30,1
2,1,153,57.9,34.6,12,1
2,1,154.7,41.8,15.9,28,1
1,1,157.2,58.9,33.2,31,1
2,1,167.9,66.8,36.6,12,1
2,1,163.6,56.1,29,29,1
2,0,166.2,52.9,10.6,13,1
3,1,155.1,52.6,39.2,0,1
3,0,165.9,85.3,26.3,30,1
1,1,163.6,71.3,37.2,15,1
1,1,156.9,47.4,26.1,30,1
1,1,159.6,47.2,22.5,8,1
3,1,155.7,74.2,42.4,0,1
1,0,170.4,70.7,25.9,38,1
2,1,156.9,63.9,22.9,6,1
1,1,160.1,58.4,37,22,1
2,1,154.5,50.7,29.2,20,1
3,0,176.7,80.9,31.6,20,1
2,0,170.8,71.56,20.5,47,1
3,1,160.3,55,27.3,1,1
1,0,176.6,78.6,22,55,1
2,0,173.6,94.4,35.5,45,1
3,1,152.2,56.5,35.2,8,1
2,1,159.2,56.7,25.9,37,1
2,1,163,50.3,20.7,5,1
2,0,163.3,76,26.5,36,1
1,1,159.6,54.9,32.4,12,1
2,0,179,86.8,25.8,43,1
1,0,184.3,69.7,14,46,1
1,0,171.8,72.6,24.3,43,1
1,1,174.5,66.6,33.1,15,1
1,0,171.7,77,24.4,34,1
2,0,171.5,74.9,25.8,25,1
2,0,173.4,85.6,28.8,37,1
1,0,176.7,83.66,25.7,32,1
2,0,169.4,79.3,23.6,37,1
1,0,181,83.18,16.4,22,1
3,1,153.2,59.1,40.3,15,1
1,1,160.1,49.6,34.3,23,1
3,1,162.1,60.9,32.6,0,1
2,1,157.5,46.1,23.3,43,1
1,0,177.9,93.4,36.8,31,1
1,0,173.5,92.9,30.6,45,1
1,0,169.5,63.4,10.6,35,1
2,1,165.5,64.7,35.4,30,1
3,0,167.1,61.1,19.9,20,1
2,0,176,84.6,17.4,43,1
1,1,164.2,51.66,20.1,46,1
1,1,166.5,61.48,30.2,39,1
1,0,176.2,70.3,18.7,41,1
1,0,180.3,73.6,27,41,1
1,0,173.1,71,26.6,30,1
3,0,162.6,66,31.6,40,1
2,0,190.9,107.6,25.5,32,1
3,1,163.6,78.6,40.1,11,1
3,1,154,61.9,33.5,14,1
1,0,170.5,66.7,20,35,1
3,1,154.3,57.2,35.2,9,1
3,1,151,60,24.7,6,1
1,0,171.6,85.8,30.9,46,1
2,0,174.2,84.6,26.1,26,1
1,0,168.3,60.5,16.4,62,1
3,0,167.8,74.4,27.3,27,1
1,0,170,82.8,31.9,35,1
2,0,183.2,94.4,24.4,30,1
3,0,181.2,85.2,25.4,28,1
2,0,167,80.4,31.3,39,1
1,1,167.3,72.7,38.5,27,1
2,1,160.2,55.8,30.7,16,1
1,0,163,59.3,16.3,45,1
2,1,157.2,61.7,37,17,1
2,1,167,44,20.4,12,1
2,1,166.2,70.8,39.5,7,1
3,0,172.1,59.9,15.4,19,1
2,0,172.2,87.8,28.5,37,1
1,0,181.6,88.4,25.3,20,1
2,0,164,70.7,25.4,50,1
2,1,161.1,56.9,30.2,45,1
2,0,169,77,30,36,1
3,1,162.5,63.18,32.7,12,1
1,1,160.3,64.3,37.2,10,1
2,0,171.4,57.4,13.6,46,1
1,0,171.7,73.46,20.7,61,1
1,0,184,87.5,24.3,24,1
1,0,180.6,81.9,22.1,30,1
1,0,170.4,72.2,14.9,40,1
1,0,182.3,93.9,23.3,47,1
2,0,181.3,110,32.6,44,1
1,0,163,83.3,38,36,1
1,0,177.4,70.9,18,65,1
1,0,183,87.6,20.9,49,1
1,1,160.5,41.7,24.7,21,1
3,0,173.6,84.7,28.8,14,1
1,0,186.7,84.4,21.8,50,1
2,0,175,64.7,29.5,32,1
2,0,169.6,83.5,30.3,28,1
3,1,151.7,37.4,38.5,1,1
3,1,152.1,66.7,39.8,4,1
3,0,174.6,92.3,25.3,29,1
2,0,167.7,77.7,29.8,32,1
1,0,176.6,55,4.9,43,1
1,0,185.7,86.6,22,50,1
1,0,176.5,85.7,26.8,49,1
1,0,173.4,81.4,31.9,23,1
2,0,171.1,66.3,18.8,39,1
2,0,172.5,90.5,33,40,1
2,0,172.2,69.4,19.4,39,1
2,0,172.9,71,19.8,51,1
1,0,171,75.6,28.5,45,1
1,0,171.3,52.7,14.1,32,1
1,0,186.9,100.36,31.6,20,1
3,0,166,73.9,30.2,26,1
1,0,172.4,86.8,28.8,34,1
2,0,176.7,101.8,35.5,17,1
2,1,163.1,53.88,30,15,1
3,1,154.1,59.92,34.6,16,1
3,1,155.1,57.3,40.4,0,1
1,0,173.8,78.5,17.3,54,1
2,0,172,80.7,26.4,34,1
1,0,178.7,73.2,19.2,32,1
2,0,174.9,86.9,25.8,39,1
3,1,151.5,58.3,40.2,3,1
1,0,182,85.8,25,52,1
1,0,172.3,62.8,16.2,41,1
3,1,165.9,65.8,28.4,11,1
2,0,167.1,58.5,17.9,50,1
2,1,163.2,57.2,33.1,11,1
3,1,159.1,64,38.9,0,1
1,1,160.4,52.3,34.2,45,1
2,0,169.4,93.9,28.2,35,1
3,0,173.7,80,22.6,35,1
2,0,167.5,78.3,28.7,32,1
2,0,176.4,81.6,24,44,1
1,0,171.9,62.22,18.5,57,1
1,0,167.6,71.1,20.29228,47,1
1,0,178.6,83.3,24.3,34,1
1,0,173.4,67.6,28.3,25,1
1,0,163.8,62.8,26.6,32,1
3,1,162.3,55.7,29.9,20,1
3,1,160,76.9,50.3,0,1
1,0,172,71.9,24.32,40,1
1,0,162.9,78,33.5,45,1
1,0,175.1,77.6,26.7,35,1
2,0,174.7,79.6,22.7,21,1
1,1,161.8,73.4,37.4,10,1
2,0,180.1,94.1,36.6,23,1
3,1,155.2,50.8,35.4,12,1
1,0,172.5,69.4,13.3,32,1
2,0,182.4,91.6,26.7,26,1
2,0,177.4,78.9,22.2,24,1
2,0,173,69.4,15.7,51,1
1,1,161.2,55.46,28.9,12,1
2,0,175.7,72.2,23.2,51,1
2,0,167.6,63.8,18.7,42,1
2,1,161.4,60.4,30.5,19,1
2,1,160.6,54.4,25.6,39,1
1,1,157.2,45.9,31.2,9,1
1,0,181.2,89.8,23.9,43,1
1,0,171,61.3,16.7,34,1
2,1,167.6,74.3,31.6,15,1
2,0,179.9,91.1,30,32,1
2,1,162.7,48.3,24.7,20,1
1,0,181.4,85.4,16.5,65,1
2,0,163.7,72.8,23.9,32,1
2,0,174.5,93.8,32.9,42,1
2,1,161.3,55,27.6,24,1
1,0,174.3,67.3,18.6,46,1
1,0,169.9,65.3,23.4,21,1
1,0,181.7,84.7,24.7,46,1
1,0,176.9,64,15.6,49,1
1,0,178.1,91.8,27,31,1
2,0,167.1,72,20.5,27,1
2,0,176.1,82,27.8,35,1
2,0,176.6,76.3,11.7,54,1
2,1,162.2,68.1,38.7,27,1
2,0,173.5,82.1,25.7,44,1
1,0,175.9,97.8,33.9,26,1
3,1,154.6,59.3,41.1,0,1
2,0,171.1,84.2,20.7,51,1
3,1,152.7,62.2,36.6,23,1
1,1,165.9,66.7,36,22,1
1,1,158.4,59.1,33.1,15,1
3,1,163.1,72.8,39.2,0,1
1,0,170.1,108.6,39,34,1
1,0,162.2,76.7,31.6,29,1
1,1,155.5,57.4,33.7,14,1
2,0,183.8,81.2,22.8,34,1
3,0,165.5,56.9,14.9,30,1
1,0,165,54.2,12.3,40,1
2,0,186.2,78,10.7,54,1
2,0,172.8,79.3,24.7,49,1
2,0,174.6,84.3,31.3,32,1
2,0,173.5,79.2,24.5,40,1
2,0,188.3,97.8,20.4,33,1
3,0,173.3,85.9,22.2,35,1
2,0,168.7,59.3,17.5,32,1
1,0,175,101.4,30.6,34,1
1,0,181.1,84.3,27.6,47,1
1,0,173.3,84.36,28.4,54,1
1,0,179.5,87.1,29.9,46,1
1,0,177.1,85.5,22.6,44,1
1,1,166.7,52.9,25.2,25,1
2,1,164.5,57.7,24.4,32,1
1,0,170.7,85.3,30.2,33,1
1,0,175.4,80,21,32,1
1,0,170.7,83.1,26.4,38,1
1,1,155.7,55.4,31.1,24,1
2,1,164.1,51.7,27.9,14,1
2,0,164.8,81.9,33.3,41,1
1,0,179.9,72.1,19.7,55,1
1,0,178,80,22.5,34,1
1,1,163.3,48.7,23.9,26,1
2,0,176.5,77.5,20.7,57,1
3,1,155.4,52.6,30.7,0,1
1,1,164.2,53,31.8,32,1
3,0,163.7,83.7,29.3,29,1
2,1,155,53.5,36.1,17,1
2,0,181.9,83.4,26,32,1
1,0,169.3,56.8,9,21,1
1,1,165.7,54,27.6,27,1
2,0,176.6,86.7,29.8,43,1
2,0,180.9,98.08,28.9,25,1
1,0,178.8,71.5,13.7,40,1
1,0,179.9,70.5,16.1,39,1
2,0,178.4,87.5,32.2,36,1
3,0,174.6,66.7,19.6,24,1
1,0,167.4,59.1,9.1,35,1
1,0,171.3,94.86,33.4,39,1
1,0,174.7,98.3,32,55,1
3,0,160.1,70.4,24.6,14,1
2,1,152.3,51.7,36.5,24,1
1,1,156.9,52.5,34.6,19,1
3,0,181.1,86,23.1,42,1
1,1,164.1,52.4,31.7,15,1
2,0,174,86.8,24.4,66,1
1,1,172.4,56.18,30.8,28,1
2,0,180.9,93.1,21.6,45,1
2,0,175,79.4,18.7,47,1
2,0,173.2,79.56,28.5,40,1
1,0,166.7,75.6,25.8,44,1
1,0,174.6,71.4,24.8,26,1
1,1,163.2,75.8,35.8,31,1
1,0,181.5,98.28,23.6,51,1
1,1,155.5,49.3,28.4,20,1
2,0,170,76.9,30.1,40,1
2,1,161.2,50,30.9,15,1
3,1,154.5,61.8,37.4,10,1
1,1,162.9,55,33.9,43,1
3,0,171.2,75.1,24.8,26,1
1,1,152,45.7,26.4,14,1
3,1,153.2,61.4,35.7,0,1
2,1,159,52,26.7,23,1
1,1,158.1,53.5,34.6,4,1
1,1,159.7,47.32,25.7,16,1
2,1,163.2,78.4,38.9,37,1
3,0,169.6,73.7,26.6,21,1
1,0,176.1,89,31.1,39,1
2,0,169.7,79.2,23.7,47,1
3,1,162.6,79.4,41.6,15,1
2,0,183,90.7,26.5,47,1
1,1,162,57.4,30.9,36,1
2,0,171.4,68.2,22.3,36,1
1,0,167.7,54.7,15.4,48,1
3,1,145.5,54.38,35.1,15,1
2,0,174.7,82,19.8,48,1
2,0,178.7,77,24.3,43,1
2,0,161.6,60.5,28.5,19,1
2,0,170.9,76.6,24.1,26,1
3,0,179.7,74.6,20.5,36,1
2,0,170,78.6,23.4,42,1
3,1,158.3,69.84,41.5,10,1
1,1,165.5,61.2,22.7,30,1
3,1,158.9,55.2,30.1,0,1
2,1,168.1,63.6,30.9,10,1
1,0,180.4,94.9,30.9,36,1
2,0,173,79.9,30.9,7,1
1,0,172.7,109.7,35,42,1
3,1,161.2,74,37.3,19,1
2,1,160,109.2,50.6,0,1
2,0,162.8,72.4,27.3,31,1
2,1,162.3,58.6,32.4,9,1
3,0,169.9,83.02,28.6,22,1
2,0,172.5,68.8,16,31,1
2,0,167.3,66.6,18,19,1
1,0,188.2,96.4,20.9,43,1
3,0,175.9,77.64,19.2,38,1
1,0,175.6,75,30,37,1
1,1,168.6,76.7,39,26,1
1,0,163.2,65.9,27.7,35,1
2,0,181.2,77.2,19.5,31,1
3,0,177.4,82.8,22.6,36,1
1,0,171.9,96.2,34.5,30,1
2,0,176.6,72.2,20.3,26,1
1,0,181.8,114,33.1,42,1
3,0,169.6,74.4,28.5,24,1
2,1,153.6,56.5,38.7,18,1
1,0,175,77,20.3,57,1
2,0,170.7,93,31.4,34,1
1,0,176.9,71,16.7,51,1
2,0,179.5,74.16,21.3,40,1
3,1,150.1,56.5,34.3,15,1
3,1,157.2,54.8,34.8,2,1
3,1,156.6,55.56,28.9,23,1
1,0,167.3,96.4,36.3,47,1
1,0,175.3,67.3,20.6,45,1
1,0,170.9,74.5,24.7,59,1
2,0,173,71.5,22.3,30,1
1,1,165,50.8,31,6,1
1,0,168.8,72.82,24,25,1
1,0,188.2,87.8,17.4,37,1
1,1,157.8,76.7,47.9,12,1
1,0,184.1,64.3,9.9,52,1
1,1,170.2,68,30.7,32,1
1,0,179.5,89,24.2,43,1
1,0,175.6,79.6,26.3,43,1
1,0,176.5,90.5,25.1,56,1
2,0,167.8,80,27.3,37,1
3,0,171.5,69.1,28.5,34,1
3,1,165.9,69.5,34.4,28,1
3,0,172.2,71.1,26.1,26,1
3,0,171,70.2,20.7,18,1
2,0,183.5,84.2,24.9,31,1
3,0,172.9,63.4,24.7,20,1
2,1,170.7,78,39.6,32,1
2,0,177.7,70.1,17,31,1
2,1,165.3,91.6,42.7,19,1
2,0,179.8,90.8,25,39,1
2,0,173,72.7,27,34,1
2,1,167.9,64.3,38.1,18,1
2,1,168,58.9,24.1,43,1
1,0,172.6,89.8,37.2,50,1
2,1,159.5,54.5,31.9,22,1
2,0,177.7,83.7,32.2,28,1
1,0,178.6,72.8,22.2,37,1
1,1,160,57.2,44,22,1
1,0,171.1,80.7,25.2,31,1
1,1,160,49.94,26.4,15,1
1,0,174.5,79.4,24.1,42,1
3,1,158.5,59,38.2,16,1
1,0,186.2,135.78,35.2,26,1
3,0,165.2,67.6,23.9,23,1
2,0,164.7,72.48,43,30,1
1,0,172.8,66.5,23.1,52,1
3,0,165.5,77.9,25.9,27,1
1,0,167.7,71.1,26,44,1
2,1,163.1,63,40.7,20,1
2,0,179.8,83.4,30.3,36,1
1,1,165.9,74.8,36.5,28,1
2,0,171.7,78.7,26.6,50,1
1,0,173.3,77.7,23,31,1
1,0,182,84,21,38,1
1,1,160.5,54,30.2,32,1
1,1,159.8,49.4,27.3,28,1
1,0,178.3,94.4,30.8,20,1
2,0,179.8,85.1,28.7,45,1
1,0,174.4,62.42,15.1,30,1
3,1,162,50,25.3,17,1
2,0,166.4,87.2,33.2,5,1
2,0,166.8,75.6,28.4,51,1
1,0,173,83.4,28.6,38,1
1,0,172,57.5,26.6,29,1
1,0,175,69,25.6,39,1
1,1,157.9,63.1,38,17,1
3,1,149,65.3,32.7,12,1
2,0,170.4,66.72,12.8,36,1
1,0,173.3,69.4,21.4,50,1
1,0,174.3,84.12,26.5,42,1
2,0,166.7,66.9,25.1,40,1
3,1,158.5,64.5,33.3,16,1
2,0,167.8,60.7,18.9,28,1
1,0,168.4,66.7,22.9,36,1
2,0,158.1,39.9,36.3,18,1
2,0,168.9,73.1,28.1,36,1
2,0,173,76.86,27.3,34,1
3,0,170.7,87.6,28,58,1
2,0,164.4,74.1,27.7,28,1
2,1,155.2,75.1,44.3,5,1
1,1,154.1,43.5,26.3,18,1
3,1,151.7,60.2,39.6,10,1
3,0,166,78.7,34.4,23,1
2,0,177.3,81.7,25.1,32,1
2,0,164.9,69.8,30.6,26,1
1,0,170.4,61.7,13.5413,51,1
1,0,180.7,84.1,26.7,29,1
2,1,161.3,58.8,29.8,26,1
1,0,177,75.2,24.9,36,1
1,0,169.8,67.4,22.9,35,1
2,0,181.7,89.8,22.7,10,1
3,1,151.2,58.2,33,23,1
3,0,162,72,28.6,30,1
1,0,183,72.8,21.1,49,1
2,0,173.6,74,25.2,26,1
3,0,171.3,50.8,12.9,14,1
3,1,150.7,51.3,32,0,1
1,0,179,70.2,19,24,1
2,0,172.8,69,25.4,29,1
2,1,159,57.5,27,27,1
1,1,163,52.7,31.4,29,1
3,1,151.6,64.2,39.4,7,1
2,0,164,64,25.8,26,1
1,0,182,102.5,27.5,26,1
3,0,171,80.5,21.4,24,1
1,0,166.8,87.6,28.3,50,1
1,0,168.9,63.3,17.9,35,1
2,0,179.7,85.2,25.8,32,1
1,0,174.3,59.8,14,48,1
3,0,176.3,76.6,19.5,34,1
3,0,177.1,88.58,28.5,17,1
2,0,178.1,80.1,29.2,33,1
1,1,165.4,64,37.5,19,1
1,1,159.3,50.9,28.3,41,1
2,0,168.1,72.3,28.2,28,1
1,1,159.5,65.6,34.1,40,1
3,1,155.7,50.2,30,4,1
3,0,178.1,82.1,26.8,34,1
2,0,165.9,76.4,24.6,34,1
3,1,155.8,83,44,6,1
1,0,172.1,82.4,30.7,41,1
2,0,165.5,74.8,26.9,37,1
2,1,167,78.2,40,7,1
1,1,153.1,45.1,22.4,26,1
1,0,182.5,66.7,20.2,44,1
3,0,168.7,73.1,28.2,45,1
3,0,170.2,86.8,26.4,32,1
1,0,175.9,65.3,11.8,46,1
3,1,148.8,63.18,36.5,14,1
3,1,151,56.4,36.6,0,1
3,0,159.5,54.8,18.3,19,1
1,1,164.5,49.5,26.9,15,1
2,0,173.2,84.1,30.3,27,1
2,0,173.4,82.9,34.4,28,1
1,0,174.4,73.1,20.2,54,1
3,1,158.1,57.7,28.7,7,1
3,0,172.7,81.3,26.3,36,1
3,0,177.1,89.9,24.9,21,1
2,0,173.7,82.9,28.5,30,1
2,1,158.7,68.5,38.5,24,1
1,0,171.9,55.3,13.6,42,1
1,0,174.5,69,20,33,1
1,0,182,89.2,35.7,19,1
3,1,159.1,57.4,35.4,9,1
2,0,171.1,70.2,26.8,27,1
1,1,158.6,51.9,29.8,30,1
2,0,174.1,81.9,27.5,52,1
3,1,155,64.6,37.8,29,1
1,0,172.2,65.1,17.1,30,1
1,0,176.3,86.2,27.5,37,1
2,1,160.7,67.6,39.9,0,1
1,0,176.1,82.2,21.4,36,1
1,0,182.8,95.8,23.2,57,1
2,0,169.9,75.2,23.8,53,1
2,0,181.4,94,25.1,60,1
3,0,167.2,75.3,35.3,8,1
1,0,173.9,66.9,12.2,44,1
1,1,163.3,52.36,29.2,40,1
3,1,157.8,50,24.4,3,1
3,1,158.1,58.8,33.3,3,1
2,0,166.9,75.8,33,37,1
1,1,167.2,71.1,32.3,42,1
3,0,170,80.2,37.6,29,1
3,1,154.1,47.1,28.7,6,1
2,0,164.8,60.3,21.9,30,1
2,0,177.4,91.9,31.6,31,1
3,1,160.2,61.7,35.2,9,1
2,0,182.5,79.4,17.3,31,1
1,0,178,65.6,11.9,40,1
3,0,170.6,75.4,27.5,17,1
3,1,162,62.9,35.6,20,1
2,0,172.3,83.8,31.8,30,1
1,0,182.5,93.8,26.9,40,1
1,0,170,95,37.7,32,1
2,1,165.5,72.5,38.4,12,1
3,1,156,51,29.2,14,1
1,0,174.8,89,26.9,41,1
1,0,176.2,86.72,30.3,41,1
1,1,153.9,55.82,34.5,23,1
3,1,154.4,64.1,34.4,20,1
2,0,176.6,75.6,21.8,31,1
1,0,176.7,79.3,13.2,53,1
3,1,156.9,73.2,44.7,0,1
1,1,161.4,60.4,36.2,42,1
2,1,152.2,86.6,46.3,3,1
3,0,167,64.8,19.8,20,1
2,0,167.4,73.5,24.1,24,1
2,1,171.3,56.52,21.8,29,1
3,1,156,64.4,40,6,1
1,0,179,105.6,30.7,43,1
2,0,176.3,78.6,18.6,27,1
3,0,162.7,74.5,24.9,24,1
1,1,175.8,54.4,32.2,34,1
2,0,175.9,76.8,21.3,35,1
1,0,176.9,66.7,14.2,22,1
3,1,167.5,74,32,12,1
1,1,153.4,49.5,33.7,10,1
2,0,175.8,89.2,23.1,51,1
2,1,158,54.5,29,4,1
2,0,171.5,84.4,25.7,52,1
3,1,156.1,72.9,41.3,11,1
1,0,175.9,79.6,24.5,35,1
2,0,173.2,98.5,35.3,24,1
2,1,158.4,55.3,26.1,20,1
1,0,167,71.1,27.2,35,1
1,0,178.2,73.2,24.4,39,1
2,0,178.3,61.12,19.2,42,1
1,0,171.7,67.3,13.9,31,1
1,0,175.3,74.6,21.1,34,1
1,0,183.1,77.2,19.7,56,1
2,0,170.5,79.2,29.6,35,1
3,0,170.3,78,26.5,30,1
1,1,154.5,43.5,25.5,48,1
2,0,180.3,80.6,27.7,31,1
3,0,173.6,84.1,30.2,36,1
2,0,178.4,83.3,20.2,13,1
2,1,160.9,46.4,22.5,24,1
1,0,174.7,85.2,22.4,35,1
3,0,169.6,68.4,20.8,27,1
1,0,170.3,81.2,29.4,35,1
3,1,151.3,51,31.5,0,1
2,1,169.9,68.8,34.1,38,1
3,1,158.3,51.1,31,12,1
1,0,165.7,68.4,27.1,28,1
3,1,156.3,66.6,35.6,14,1
1,1,164.3,59.9,35.7,26,1
2,0,178.3,102.9,30.5,46,1
3,1,162.5,67.4,37.9,8,1
1,0,170,64.6,12.9,44,1
2,0,179.4,92.7,29.8,33,1
2,0,182.6,78.7,22.2,29,1
2,1,165.4,86.3,38.6,9,1
1,0,174,92.7,34,39,1
1,0,165.6,76.1,26.4,39,1
2,0,177.8,90.9,26.5,23,1
3,0,173.7,67.3,19.9,25,1
2,0,176.6,78.5,25,35,1
1,0,165.5,75.7,30.5,33,1
2,0,176.3,75.5,24.4,21,1
1,1,155.6,45.8,19.1,28,1
1,0,176.3,85.3,27.1,46,1
2,1,160,90.7,50.2,7,1
2,1,165,44.4,22.2,16,1
1,0,163.2,62.1,21.7,51,1
1,0,173.1,72.5,21.8,24,1
3,1,156.7,70.2,36.6,14,1
3,0,167.1,68.3,20.5,24,1
2,0,170.5,69.3,23.8,41,1
1,0,175.1,72.7,20.1,37,1
3,1,156.3,54.2,29.2,0,1
3,0,172.3,78,24,39,1
2,0,183.6,84.6,20.4,51,1
3,1,162.8,70.7,33.3,23,1
1,0,171.1,72.8,19.1,65,1
1,0,172.1,70,17.8,47,1
3,1,160.6,55.96,38.1,25,1
1,0,180.7,69.4,13.4,38,1
1,0,168.3,64.9,18,25,1
1,0,180.3,65.9,15.8,32,1
3,1,157.6,46.3,23.7,6,1
2,0,172.3,76.8,21.9,50,1
3,0,168,67.3,23.4,31,1
1,0,163,67.9,23.3,61,1
1,0,172.1,71.3,23.6,36,1
1,1,156.3,52.3,34.3,27,1
1,0,177,87,25.5,54,1
2,0,172.3,60.5,19.1,26,1
1,1,165.9,86.9,45.5,16,1
1,0,182.5,80.04,17.9,37,1
1,0,171.6,64.9,18.9,39,1
2,0,177.4,81.9,21.1,46,1
3,1,150.6,61.7,39.3,5,1
2,0,172.5,81.9,21,50,1
2,0,182.1,94.9,25.9,47,1
1,0,171,89.6,32.8,44,1
2,0,173.2,79.3,29,22,1
1,1,172,57.1,28.9,20,1
3,0,160.7,74.3,32.1,21,1
2,1,165.5,56.4,33.2,33,1
1,0,182.7,91.7,28.7,51,1
1,0,171.8,61.4,12,55,1
2,0,183.8,90.1,24.4,39,1
3,1,162.5,64.5,35.00452,30,1
1,0,174.6,91.12,29.4,36,1
3,1,156.7,66.5,41.3,0,1
3,0,163.8,65.2,22.9,34,1
1,0,175.6,76.4,30.8,57,1
2,0,171.1,71.9,22.3,45,1
1,0,179.6,81.9,21.7,44,1
3,1,156.5,73.9,40.9,10,1
2,0,159.4,68.2,40.5,24,1
3,1,155.6,58.8,33,0,1
2,0,165.6,69.2,24.5,32,1
2,0,167.6,71.6,25.5,24,1
3,0,162,73.6,30.5,21,1
3,1,151.2,63.7,45.1,0,1
2,0,173.1,66.7,19.7,52,1
3,1,157.7,74.8,49.2,4,1
1,1,158.1,58.6,29.9,23,1
2,1,157,76.8,41.2,14,1
2,1,158.5,74.7,43.7,13,1
3,1,163.6,69,40.7,9,1
3,0,181,91.5,26.9,29,1
2,0,174.5,78.9,25,47,1
3,0,167,80.4,28.5,25,1
3,0,172.2,63,19,17,1
3,1,151.9,54.8,36.7,15,1
1,1,166.6,76.7,32.7,24,1
1,0,175,72.4,17.8,45,1
2,0,164.4,70.2,26.3,46,1
1,0,173.6,102.8,35.5,36,1
3,1,160.5,63.8,35.7,22,1
1,0,177.5,71.4,16.3,61,1
3,1,151.9,60.6,37.6,28,1
2,0,167.3,76,27.6,46,1
1,0,179.8,83.5,27.9,38,1
1,0,173,72.1,22.8,35,1
3,1,151.6,47,21.3,23,1
2,0,174.3,79,25.9,47,1
1,0,178,74.4,21.9,40,1
3,1,158.7,51.6,34,11,1
3,0,167.5,78.1,31.2,24,1
3,0,172.9,82.5,26.2,15,1
3,0,178.3,77.6,22.1,37,1
3,1,152.5,39.3,22.2,1,1
1,0,168,61.4,15.4,46,1
